heat_id,timestamp,shift,operator_id,furnace_id,mold_line_id,pattern_id,pattern_age_cycles,season,ambient_temp_C,ambient_humidity_pct,sand_moisture_pct,mold_hardness_B,mold_temp_C,binder_pct,mold_permeability,C_pct,Si_pct,Mn_pct,S_pct,P_pct,Cr_pct,carbon_equivalent,mn_s_ratio_ok,pour_temp_C,superheat_C,pour_rate_kg_per_s,pour_delay_min,cooling_rate_C_per_min,fade_time_min,inoculant_dose_pct,core_moisture_pct,furnace_temp_drift_C,bore_diameter_mm,deck_height_mm,wall_thickness_mm,surface_roughness_Ra_um,defect_class,severity,disposition,customer_complaint,yield_pct,casting_weight_kg,warranty_risk_score,oem_customer
H-2025-00847,2025-03-04 12:30:00,A,OP-104,F1,ML-1,PT-A,524,Pre_monsoon,30.3,57.4,2.66,87.3,44.0,1.91,122.3,3.265,2.094,0.622,0.092,0.065,0.026,3.984,True,1410.8,230.8,8.32,1.5,12.62,3.7,0.231,2.99,9.5,89.4836,220.0047,4.5046,3.65,None,None,OK,False,98.51,214.62,2.63,OEM-TATA
H-2025-00848,2025-03-04 18:22:00,B,OP-217,F2,ML-2,PT-B,652,Pre_monsoon,28.3,55.2,3.35,84.3,40.6,2.04,122.3,3.261,2.107,0.671,0.075,0.082,0.022,3.991,True,1441.7,261.7,5.87,0.68,15.25,7.8,0.176,2.68,2.4,89.4933,220.0102,4.4831,5.61,None,None,OK,False,94.93,213.26,2.89,OEM-TATA
H-2025-00849,2025-03-04 20:01:00,B,OP-217,F1,ML-1,PT-B,653,Pre_monsoon,32.2,63.6,2.81,79.5,43.3,1.93,130.0,3.453,2.108,0.572,0.107,0.06,0.004,4.176,True,1449.5,269.5,6.19,2.16,10.01,6.3,0.168,2.6,10.2,89.4879,220.0086,4.4951,5.63,None,None,OK,False,96.23,216.99,1.27,OEM-MAHINDRA
H-2025-00850,2025-03-04 20:09:00,B,OP-217,F2,ML-2,PT-A,525,Pre_monsoon,32.7,58.2,2.69,81.1,48.3,2.16,121.8,3.114,2.246,0.564,0.107,0.086,0.017,3.892,True,1386.9,206.9,5.77,0.7,14.63,17.6,0.256,3.28,3.0,89.4926,220.0005,4.4617,7.02,None,None,OK,False,95.9,210.95,3.15,OEM-TATA
H-2025-00851,2025-03-04 21:14:00,B,OP-217,F1,ML-1,PT-B,654,Pre_monsoon,35.8,51.8,2.55,82.2,49.1,1.83,118.6,3.421,1.996,0.631,0.08,0.07,0.013,4.11,True,1397.2,217.2,6.45,5.87,11.38,3.3,0.266,2.43,9.8,89.4806,220.0067,4.5216,4.93,None,None,OK,False,96.29,217.07,2.36,OEM-TATA
H-2025-00852,2025-03-05 01:45:00,C,OP-308,F1,ML-1,PT-A,526,Pre_monsoon,33.2,59.4,2.75,85.4,50.6,1.98,145.5,3.13,2.218,0.651,0.06,0.089,0.054,3.899,True,1427.4,247.4,7.19,2.91,10.22,0.3,0.3,2.64,10.7,89.5182,219.9968,4.5208,5.33,None,None,OK,False,98.14,213.94,3.31,OEM-TATA
H-2025-00853,2025-03-05 02:50:00,C,OP-308,F1,ML-1,PT-C,870,Pre_monsoon,31.3,55.8,2.86,83.5,39.4,2.28,140.3,3.547,1.919,0.559,0.095,0.069,0.038,4.21,True,1438.2,258.2,7.26,4.69,7.94,2.1,0.184,2.46,10.0,89.4991,220.0059,4.5486,4.86,None,None,OK,False,95.44,216.0,1.1,OEM-TATA
H-2025-00854,2025-03-05 02:59:00,C,OP-308,F2,ML-1,PT-B,655,Pre_monsoon,32.6,60.2,2.71,78.5,48.3,1.93,115.5,3.429,2.0,0.535,0.102,0.067,0.035,4.118,True,1420.9,240.9,7.3,0.01,8.52,7.7,0.177,3.11,2.7,89.489,220.0355,4.4668,5.13,None,None,OK,False,98.49,216.01,2.03,OEM-TATA
H-2025-00855,2025-03-05 03:25:00,C,OP-308,F1,ML-1,PT-C,871,Pre_monsoon,36.0,61.8,3.13,83.2,45.5,1.76,122.5,3.129,1.985,0.643,0.095,0.072,0.198,3.814,True,1410.4,230.4,8.19,0.36,11.08,2.2,0.159,3.23,6.1,89.5065,220.0081,4.5616,5.51,None,None,OK,False,97.64,215.54,4.58,OEM-MAHINDRA
H-2025-00856,2025-03-05 04:35:00,C,OP-308,F1,ML-2,PT-B,656,Pre_monsoon,32.8,64.8,2.5,82.5,48.4,2.06,129.1,3.304,2.133,0.658,0.093,0.075,0.003,4.04,True,1423.5,243.5,7.35,1.96,9.07,1.0,0.193,3.26,10.0,89.4932,220.0033,4.4867,5.96,None,None,OK,False,98.21,211.53,1.06,OEM-TATA
H-2025-00857,2025-03-05 10:05:00,A,OP-104,F1,ML-2,PT-A,527,Pre_monsoon,33.6,58.6,3.05,83.2,50.3,1.79,101.1,3.388,2.066,0.607,0.091,0.079,0.004,4.103,True,1426.4,246.4,6.77,4.26,10.56,6.1,0.139,3.15,7.8,89.4993,220.0252,4.4372,5.58,None,None,OK,False,97.76,212.74,0.8,OEM-TATA
H-2025-00858,2025-03-05 13:58:00,A,OP-104,F2,ML-2,PT-B,657,Pre_monsoon,29.7,55.5,2.51,82.1,45.6,2.19,132.3,3.112,1.942,0.535,0.082,0.062,0.022,3.78,True,1416.3,236.3,6.43,4.04,10.98,0.8,0.182,2.55,2.6,89.4869,220.0175,4.5348,4.42,None,None,OK,False,98.19,213.75,1.54,OEM-ASHOK_LEYLAND
H-2025-00859,2025-03-05 14:40:00,B,OP-217,F2,ML-2,PT-A,528,Pre_monsoon,28.1,56.5,2.68,77.8,42.0,1.92,97.4,3.345,2.02,0.578,0.076,0.059,0.019,4.038,True,1393.3,213.3,6.76,0.78,7.8,6.3,0.204,3.21,3.2,89.4858,219.9957,4.5351,4.15,None,None,OK,False,97.32,215.36,1.86,OEM-MAHINDRA
H-2025-00860,2025-03-05 15:43:00,B,OP-217,F2,ML-1,PT-B,658,Pre_monsoon,37.3,56.0,2.68,79.7,46.5,1.92,133.4,3.408,2.076,0.561,0.088,0.05,0.011,4.117,True,1422.7,242.7,8.83,1.31,8.77,7.6,0.133,2.67,4.7,89.5127,219.979,4.4853,4.62,None,None,OK,False,98.4,220.1,1.44,OEM-MAHINDRA
H-2025-00861,2025-03-05 16:56:00,B,OP-217,F1,ML-1,PT-A,529,Pre_monsoon,30.7,56.8,3.25,79.1,48.3,1.92,113.9,3.102,2.29,0.535,0.083,0.064,0.068,3.887,True,1406.2,226.2,7.33,1.56,13.18,3.9,0.205,2.31,12.0,89.5076,219.9726,4.4668,4.54,None,None,OK,False,97.62,216.78,2.87,OEM-TATA
H-2025-00862,2025-03-05 17:24:00,B,OP-217,F2,ML-1,PT-B,659,Pre_monsoon,31.5,50.5,2.94,80.2,42.7,1.89,104.5,3.44,1.915,0.615,0.097,0.05,0.019,4.094,True,1359.7,179.7,8.64,3.5,9.21,6.9,0.243,2.51,1.3,89.5165,220.0149,4.4153,4.56,Cold_Shut,Scrap,Scrap,False,88.88,215.37,5.82,OEM-TATA
H-2025-00863,2025-03-05 17:51:00,B,OP-217,F2,ML-1,PT-B,660,Pre_monsoon,29.1,53.7,2.78,80.1,37.4,1.92,124.4,3.335,2.069,0.5,0.074,0.052,0.007,4.042,True,1370.7,190.7,5.23,0.55,7.94,4.7,0.214,2.78,0.7,89.4947,220.0518,4.4566,3.97,None,None,OK,False,95.25,218.22,1.48,OEM-MAHINDRA
H-2025-00864,2025-03-05 18:15:00,B,OP-217,F2,ML-1,PT-A,530,Pre_monsoon,33.1,64.8,2.87,77.5,41.1,1.9,122.8,3.46,1.929,0.5,0.08,0.071,0.003,4.127,True,1431.7,251.7,6.25,1.54,8.55,5.5,0.232,2.71,3.2,89.4983,219.9976,4.4729,5.89,None,None,OK,False,97.64,216.09,0.82,OEM-TATA
H-2025-00865,2025-03-05 19:18:00,B,OP-217,F2,ML-2,PT-A,531,Pre_monsoon,35.4,63.9,3.37,74.3,50.8,1.94,92.2,3.322,2.197,0.653,0.088,0.086,0.007,4.083,True,1379.6,199.6,5.46,0.64,11.47,4.1,0.168,2.91,3.1,89.506,219.9526,4.5223,4.73,None,None,OK,False,95.61,217.62,2.02,OEM-ASHOK_LEYLAND
H-2025-00866,2025-03-05 22:34:00,C,OP-308,F1,ML-2,PT-A,532,Pre_monsoon,34.9,50.7,3.4,86.9,51.2,2.01,92.5,3.223,2.064,0.675,0.075,0.069,0.111,3.934,True,1414.1,234.1,7.38,2.31,8.17,4.3,0.137,2.78,7.4,89.4909,220.0236,4.5088,4.81,None,None,OK,False,97.84,216.46,3.24,OEM-MAHINDRA
H-2025-00867,2025-03-05 22:37:00,C,OP-308,F2,ML-2,PT-A,533,Pre_monsoon,36.6,64.7,3.11,83.9,52.6,1.91,117.2,3.211,2.211,0.638,0.066,0.111,0.1,3.985,True,1428.2,248.2,7.92,3.23,5.9,12.4,0.243,3.0,2.7,89.4822,220.0065,4.5046,6.05,None,None,OK,False,96.45,210.47,4.71,OEM-MAHINDRA
H-2025-00868,2025-03-06 00:02:00,C,OP-308,F1,ML-1,PT-A,534,Pre_monsoon,30.9,61.9,2.5,80.9,44.5,2.4,91.8,3.313,2.07,0.573,0.096,0.08,0.199,4.029,True,1418.0,238.0,8.34,1.36,9.38,8.1,0.212,3.02,10.1,89.5056,219.9968,4.4855,4.53,None,None,OK,False,98.71,214.47,4.7,OEM-MAHINDRA
H-2025-00869,2025-03-06 01:02:00,C,OP-308,F2,ML-2,PT-C,872,Pre_monsoon,31.1,50.0,2.51,83.0,45.5,1.97,112.2,3.327,1.903,0.525,0.067,0.079,0.024,3.988,True,1442.7,262.7,8.17,3.91,11.57,2.6,0.193,2.57,0.9,89.4923,219.9774,4.4985,5.53,None,None,OK,False,95.16,212.69,1.77,OEM-TATA
H-2025-00870,2025-03-06 05:45:00,C,OP-308,F1,ML-1,PT-C,873,Pre_monsoon,37.7,63.7,3.29,87.7,54.7,2.09,132.5,3.478,2.047,0.591,0.089,0.055,0.015,4.178,True,1411.2,231.2,8.36,1.1,7.14,8.8,0.199,2.66,7.7,89.4958,220.0251,4.5214,6.35,None,None,OK,False,96.56,216.31,0.94,OEM-ASHOK_LEYLAND
H-2025-00871,2025-03-06 06:58:00,A,OP-104,F2,ML-2,PT-C,874,Pre_monsoon,32.6,64.4,2.96,89.2,47.2,1.84,126.7,3.316,1.97,0.656,0.095,0.085,0.016,4.002,True,1401.9,221.9,7.29,1.65,11.15,7.0,0.158,2.47,1.7,89.5187,220.0019,4.5171,3.88,None,None,OK,False,97.07,212.03,2.65,OEM-TATA
H-2025-00872,2025-03-06 08:18:00,A,OP-104,F2,ML-1,PT-A,535,Pre_monsoon,36.3,59.4,2.69,80.2,47.9,1.93,111.9,3.163,2.3,0.542,0.108,0.085,0.059,3.958,True,1395.1,215.1,7.0,0.84,10.68,1.5,0.213,2.77,2.4,89.4916,220.0194,4.5088,5.44,None,None,OK,False,97.92,219.2,2.66,OEM-ASHOK_LEYLAND
H-2025-00873,2025-03-06 08:52:00,A,OP-104,F2,ML-1,PT-A,536,Pre_monsoon,34.1,61.8,2.73,84.5,51.6,1.89,113.7,3.295,2.337,0.746,0.12,0.058,0.001,4.094,True,1391.6,211.6,6.66,0.14,9.89,1.6,0.211,2.68,3.7,89.5037,220.0009,4.5308,5.94,None,None,OK,False,97.46,213.18,0.67,OEM-TATA
H-2025-00874,2025-03-06 08:52:00,A,OP-104,F2,ML-1,PT-A,537,Pre_monsoon,29.8,55.0,2.91,85.9,47.5,2.24,127.0,3.167,2.241,0.671,0.106,0.076,0.07,3.939,True,1430.8,250.8,8.9,1.11,7.64,0.8,0.211,2.68,2.2,89.4982,220.0355,4.4618,4.9,None,None,OK,False,97.72,214.34,2.2,OEM-ASHOK_LEYLAND
H-2025-00875,2025-03-06 09:48:00,A,OP-104,F2,ML-1,PT-B,661,Pre_monsoon,37.6,58.6,2.5,89.2,51.9,2.01,110.4,3.392,2.008,0.649,0.076,0.103,0.012,4.096,True,1399.4,219.4,8.2,0.64,6.48,16.0,0.182,2.19,2.8,89.5005,220.0044,4.4659,3.95,None,None,OK,False,97.17,217.4,1.59,OEM-MAHINDRA
H-2025-00876,2025-03-06 11:36:00,A,OP-104,F1,ML-1,PT-B,662,Pre_monsoon,31.2,61.0,3.01,81.9,44.9,1.87,93.6,3.42,2.078,0.628,0.082,0.08,0.1,4.139,True,1403.3,223.3,7.15,3.51,13.05,2.0,0.216,2.39,12.6,89.4761,219.9876,4.5249,5.18,None,None,OK,False,96.97,209.82,5.04,OEM-TATA
H-2025-00877,2025-03-06 12:03:00,A,OP-104,F2,ML-1,PT-B,663,Pre_monsoon,34.4,58.4,2.99,84.9,51.8,1.71,110.0,3.44,2.103,0.689,0.091,0.09,0.035,4.171,True,1407.0,227.0,7.55,2.09,11.07,0.8,0.213,2.91,1.3,89.5059,220.0106,4.4838,6.37,None,None,OK,False,98.43,217.41,2.04,OEM-MAHINDRA
H-2025-00878,2025-03-06 12:31:00,A,OP-104,F2,ML-1,PT-A,538,Pre_monsoon,30.5,54.6,2.71,82.3,46.3,2.05,126.2,3.314,2.243,0.659,0.086,0.069,0.038,4.084,True,1404.7,224.7,8.42,0.58,10.88,10.0,0.211,2.24,1.7,89.5208,220.0025,4.4905,4.45,None,None,OK,False,98.72,214.79,2.73,OEM-TATA
H-2025-00879,2025-03-06 13:11:00,A,OP-104,F1,ML-2,PT-B,664,Pre_monsoon,33.8,59.7,2.63,83.9,42.9,2.03,99.4,3.266,2.107,0.588,0.089,0.05,0.015,3.985,True,1412.3,232.3,6.87,3.02,11.35,9.5,0.198,2.74,10.2,89.5175,219.9793,4.4761,5.67,None,None,OK,False,98.39,218.65,1.97,OEM-TATA
H-2025-00880,2025-03-06 14:31:00,B,OP-217,F2,ML-1,PT-C,875,Pre_monsoon,33.4,62.6,3.42,81.2,51.0,2.13,134.6,3.289,2.17,0.671,0.105,0.084,0.066,4.04,True,1432.7,252.7,7.34,1.67,11.29,3.9,0.197,2.61,4.2,89.4967,219.9841,4.4819,4.67,None,None,OK,False,95.78,213.69,2.33,OEM-TATA
H-2025-00881,2025-03-06 16:34:00,B,OP-217,F2,ML-1,PT-A,539,Pre_monsoon,30.6,62.5,2.6,78.5,45.9,1.91,109.0,3.339,1.902,0.5,0.088,0.072,0.037,3.997,True,1408.3,228.3,6.93,0.17,8.67,7.0,0.189,2.6,3.3,89.5254,220.0019,4.4791,6.36,None,None,OK,False,98.61,214.95,3.16,OEM-TATA
H-2025-00882,2025-03-06 16:54:00,B,OP-217,F2,ML-2,PT-C,876,Pre_monsoon,37.9,52.0,2.86,79.8,53.3,2.0,150.3,3.289,2.15,0.709,0.1,0.079,0.012,4.032,True,1424.7,244.7,8.24,2.54,11.64,3.5,0.204,2.68,5.4,89.5151,220.0262,4.5481,5.15,None,None,OK,False,97.22,211.9,2.24,OEM-TATA
H-2025-00883,2025-03-06 17:23:00,B,OP-217,F2,ML-1,PT-B,665,Pre_monsoon,29.4,56.7,3.17,81.3,41.4,2.07,113.3,3.543,1.929,0.648,0.069,0.076,0.044,4.211,True,1453.7,273.7,6.82,1.28,9.88,4.3,0.141,2.75,3.2,89.4973,219.9908,4.5026,4.07,None,None,OK,False,95.77,215.39,1.75,OEM-TATA
H-2025-00884,2025-03-06 17:55:00,B,OP-217,F1,ML-2,PT-A,540,Pre_monsoon,32.4,50.6,2.82,83.7,40.5,1.81,138.8,3.306,2.121,0.659,0.094,0.061,0.032,4.033,True,1388.9,208.9,7.72,0.95,10.21,3.6,0.201,2.78,6.3,89.5209,220.0199,4.5102,5.25,None,None,OK,False,97.36,221.58,2.75,OEM-TATA
H-2025-00885,2025-03-06 18:57:00,B,OP-217,F1,ML-1,PT-C,877,Pre_monsoon,28.3,59.5,3.42,78.6,39.0,2.13,120.2,3.338,1.98,0.581,0.061,0.076,0.003,4.023,True,1414.5,234.5,6.21,0.88,14.91,8.2,0.191,2.48,9.4,89.4974,219.9972,4.4527,4.4,None,None,OK,False,95.64,216.6,2.03,OEM-TATA
H-2025-00886,2025-03-06 21:48:00,B,OP-217,F1,ML-1,PT-C,878,Pre_monsoon,34.8,53.6,2.5,82.1,46.1,1.71,97.7,3.26,2.181,0.635,0.103,0.064,0.018,4.008,True,1377.8,197.8,6.11,0.66,11.69,10.3,0.265,2.44,8.4,89.5053,220.0273,4.4741,5.11,None,None,OK,False,95.18,216.83,1.85,OEM-TATA
H-2025-00887,2025-03-06 21:49:00,B,OP-217,F2,ML-1,PT-B,666,Pre_monsoon,32.6,64.0,2.82,80.7,45.2,2.03,123.3,3.263,2.207,0.53,0.084,0.056,0.064,4.017,True,1438.7,258.7,6.0,1.55,8.49,4.4,0.157,3.19,4.8,89.5191,220.037,4.4745,5.55,None,None,OK,False,96.84,217.48,2.83,OEM-MAHINDRA
H-2025-00888,2025-03-06 22:30:00,C,OP-308,F2,ML-1,PT-A,541,Pre_monsoon,33.6,59.3,2.82,85.3,48.6,1.88,99.4,3.197,2.126,0.553,0.066,0.089,0.014,3.935,True,1405.9,225.9,8.38,0.1,11.06,2.5,0.148,2.72,4.2,89.4921,220.0046,4.5124,5.22,None,None,OK,False,98.59,215.59,1.86,OEM-MAHINDRA
H-2025-00889,2025-03-07 01:33:00,C,OP-308,F2,ML-2,PT-A,542,Pre_monsoon,35.0,56.0,4.05,78.2,47.5,1.91,97.0,3.227,2.039,0.517,0.082,0.06,0.007,3.926,True,1356.0,176.0,8.08,0.5,9.03,6.1,0.173,2.83,0.3,89.4979,219.9895,4.4756,5.63,Cold_Shut,Scrap,Scrap,False,87.3,211.21,4.33,OEM-ASHOK_LEYLAND
H-2025-00890,2025-03-07 03:08:00,C,OP-308,F1,ML-2,PT-B,667,Pre_monsoon,35.6,61.0,3.2,80.1,47.4,2.07,131.8,3.575,2.09,0.54,0.093,0.072,0.099,4.296,True,1395.0,215.0,8.7,1.97,9.93,11.6,0.21,2.68,11.3,89.4773,219.9892,4.5144,6.64,None,None,OK,False,97.13,213.56,4.17,OEM-TATA
H-2025-00891,2025-03-07 04:34:00,C,OP-308,F2,ML-1,PT-A,543,Pre_monsoon,37.7,53.1,3.07,80.8,48.1,2.15,125.5,3.415,2.264,0.5,0.068,0.059,0.018,4.19,True,1433.0,253.0,8.07,1.2,10.55,5.8,0.19,2.8,4.1,89.4914,220.0203,4.4474,4.73,None,None,OK,False,97.77,214.34,1.25,OEM-TATA
H-2025-00892,2025-03-07 09:06:00,A,OP-104,F1,ML-2,PT-A,544,Pre_monsoon,36.6,51.4,3.01,81.0,52.3,2.0,109.8,3.309,2.345,0.569,0.073,0.101,0.004,4.125,True,1396.9,216.9,7.62,1.98,5.15,1.7,0.131,2.0,8.8,89.5066,219.9837,4.4671,4.98,None,None,OK,False,96.64,215.04,1.98,OEM-TATA
H-2025-00893,2025-03-07 10:23:00,A,OP-104,F1,ML-1,PT-A,545,Pre_monsoon,31.2,51.3,2.81,85.4,47.1,1.92,117.8,3.271,2.175,0.504,0.08,0.084,0.023,4.024,True,1417.9,237.9,7.25,0.89,8.82,0.3,0.148,2.97,9.1,89.4994,219.9692,4.4516,5.32,None,None,OK,False,98.93,213.43,1.25,OEM-TATA
H-2025-00894,2025-03-07 12:02:00,A,OP-104,F2,ML-1,PT-A,546,Pre_monsoon,35.3,58.7,3.34,84.9,46.9,1.85,115.0,3.498,2.082,0.69,0.099,0.057,0.01,4.211,True,1420.8,240.8,8.42,1.0,9.14,5.0,0.245,2.65,4.8,89.508,220.0235,4.4977,5.66,None,None,OK,False,98.44,215.08,0.84,OEM-TATA
H-2025-00895,2025-03-07 12:21:00,A,OP-104,F1,ML-2,PT-B,668,Pre_monsoon,28.8,63.3,2.5,86.0,38.9,1.74,110.5,3.25,1.977,0.5,0.06,0.075,0.0,3.934,True,1423.1,243.1,8.06,3.9,11.32,3.8,0.279,2.51,6.3,89.4727,219.9849,4.4658,6.04,None,None,OK,False,97.7,215.12,2.9,OEM-TATA
H-2025-00896,2025-03-07 13:01:00,A,OP-104,F2,ML-2,PT-B,669,Pre_monsoon,29.4,53.3,2.93,85.4,39.6,1.86,111.0,3.146,2.329,0.644,0.093,0.075,0.036,3.947,True,1444.1,264.1,6.78,1.83,7.39,4.5,0.222,2.38,3.4,89.5041,219.9759,4.4924,4.82,None,None,OK,False,96.17,217.31,1.67,OEM-TATA
H-2025-00897,2025-03-07 19:21:00,B,OP-217,F1,ML-1,PT-A,547,Pre_monsoon,32.6,61.4,3.18,86.8,47.2,2.04,117.5,3.407,1.801,0.594,0.083,0.077,0.008,4.033,True,1409.2,229.2,6.59,0.68,6.05,8.4,0.193,2.75,10.9,89.488,219.9862,4.4534,3.81,None,None,OK,False,97.44,213.11,1.7,OEM-TATA
H-2025-00898,2025-03-07 22:23:00,C,OP-308,F1,ML-1,PT-B,670,Pre_monsoon,32.6,50.6,3.12,85.2,48.3,2.02,115.7,3.239,2.282,0.715,0.102,0.064,0.009,4.021,True,1398.7,218.7,7.65,0.16,10.19,6.0,0.208,2.6,9.1,89.5112,219.9969,4.4497,5.57,None,None,OK,False,97.66,216.92,1.4,OEM-TATA
H-2025-00899,2025-03-07 22:56:00,C,OP-308,F2,ML-1,PT-A,548,Pre_monsoon,33.1,55.3,2.5,84.7,48.9,1.93,115.6,3.196,2.157,0.571,0.092,0.063,0.003,3.936,True,1394.7,214.7,7.51,5.37,12.67,2.2,0.169,2.75,3.7,89.486,219.9779,4.4763,5.29,None,None,OK,False,96.09,215.25,2.15,OEM-TATA
H-2025-00900,2025-03-07 22:59:00,C,OP-308,F2,ML-1,PT-A,549,Pre_monsoon,32.8,59.8,2.62,82.5,49.5,1.92,123.1,3.219,1.854,0.652,0.107,0.102,0.002,3.871,True,1426.5,246.5,8.21,1.53,10.38,1.0,0.252,2.46,2.9,89.5118,219.9798,4.5473,6.63,None,None,OK,False,98.45,210.74,2.15,OEM-ASHOK_LEYLAND
H-2025-00901,2025-03-08 00:32:00,C,OP-308,F2,ML-2,PT-A,550,Pre_monsoon,34.4,62.4,2.7,87.9,50.0,2.12,137.6,3.4,2.123,0.667,0.093,0.059,0.003,4.127,True,1367.3,187.3,8.11,0.62,16.01,9.9,0.263,3.09,1.5,89.4799,220.0052,4.4528,5.42,None,None,OK,False,93.74,218.36,4.13,OEM-TATA
H-2025-00902,2025-03-08 00:55:00,C,OP-308,F1,ML-1,PT-A,551,Pre_monsoon,37.5,64.1,3.29,82.2,50.4,2.06,139.8,3.337,2.086,0.613,0.068,0.056,0.013,4.051,True,1416.8,236.8,6.81,2.66,9.14,7.3,0.17,2.73,8.1,89.5037,219.991,4.4909,5.15,None,None,OK,False,98.25,214.72,0.82,OEM-TATA
H-2025-00903,2025-03-08 04:22:00,C,OP-308,F2,ML-2,PT-A,552,Pre_monsoon,29.7,59.5,3.18,84.8,40.4,2.01,130.9,3.232,2.087,0.677,0.093,0.05,0.068,3.944,True,1435.1,255.1,6.53,2.58,10.52,4.5,0.219,2.63,3.8,89.4994,220.0091,4.5115,5.05,None,None,OK,False,97.16,216.85,1.44,OEM-TATA
H-2025-00904,2025-03-08 05:39:00,C,OP-308,F2,ML-1,PT-B,671,Pre_monsoon,31.6,56.9,2.59,82.1,43.3,1.77,128.3,3.406,2.048,0.556,0.094,0.07,0.007,4.112,True,1408.2,228.2,6.02,3.22,8.53,0.7,0.182,2.68,1.8,89.5022,220.012,4.5034,3.44,None,None,OK,False,97.95,210.02,0.65,OEM-MAHINDRA
H-2025-00905,2025-03-08 05:39:00,C,OP-308,F1,ML-1,PT-A,553,Pre_monsoon,28.7,50.9,3.44,83.7,39.6,1.91,112.7,3.251,2.132,0.639,0.076,0.052,0.034,3.979,True,1433.1,253.1,7.5,6.34,14.34,4.9,0.223,2.82,7.0,89.4964,219.9897,4.4731,5.16,Cold_Shut,Major_Rework,Scrap,False,91.79,214.61,3.7,OEM-MAHINDRA
H-2025-00906,2025-03-08 05:55:00,C,OP-308,F1,ML-1,PT-B,672,Pre_monsoon,30.0,54.1,2.95,84.5,39.0,2.17,105.3,3.154,2.166,0.5,0.078,0.115,0.006,3.914,True,1380.2,200.2,9.13,6.23,9.12,0.0,0.188,2.68,9.5,89.5099,219.9977,4.4667,4.63,None,None,OK,False,95.16,215.88,2.86,OEM-ASHOK_LEYLAND
H-2025-00907,2025-03-08 06:08:00,A,OP-104,F1,ML-1,PT-A,554,Pre_monsoon,37.9,63.8,3.14,87.7,47.3,2.02,117.6,3.193,1.978,0.5,0.06,0.05,0.015,3.869,True,1433.8,253.8,7.31,0.1,10.17,1.7,0.17,2.72,8.5,89.503,220.0158,4.4993,3.0,None,None,OK,False,97.63,216.95,0.72,OEM-TATA
H-2025-00908,2025-03-08 07:33:00,A,OP-104,F2,ML-1,PT-B,673,Pre_monsoon,28.4,58.7,2.9,81.8,36.5,1.67,123.7,3.353,2.147,0.517,0.097,0.061,0.0,4.089,True,1413.4,233.4,7.48,3.15,5.41,9.4,0.209,2.69,0.9,89.5014,220.0228,4.5324,5.14,None,None,OK,False,97.13,215.24,0.24,OEM-TATA
H-2025-00909,2025-03-08 12:00:00,A,OP-104,F2,ML-2,PT-B,674,Pre_monsoon,30.1,55.1,3.2,85.5,40.1,1.97,111.0,3.256,2.087,0.563,0.084,0.114,0.045,3.99,True,1406.4,226.4,7.73,1.55,14.13,0.8,0.145,3.05,2.8,89.5002,219.9561,4.4856,5.19,None,None,OK,False,96.85,218.39,3.23,OEM-TATA
H-2025-00910,2025-03-08 13:24:00,A,OP-104,F2,ML-2,PT-A,555,Pre_monsoon,32.3,53.7,2.98,82.1,48.6,2.08,96.7,3.363,2.286,0.598,0.078,0.094,0.014,4.156,True,1407.6,227.6,7.52,1.92,11.74,12.7,0.199,2.98,3.9,89.4843,219.9734,4.5087,3.34,None,None,OK,False,98.7,213.37,2.77,OEM-TATA
H-2025-00911,2025-03-08 14:43:00,B,OP-217,F2,ML-2,PT-B,675,Pre_monsoon,30.9,51.7,3.45,80.0,44.3,1.9,137.9,3.483,2.156,0.5,0.071,0.05,0.005,4.219,True,1441.1,261.1,6.0,1.79,9.77,3.1,0.19,2.75,2.8,89.5031,220.0043,4.4974,4.59,None,None,OK,False,96.17,216.31,0.51,OEM-TATA
H-2025-00912,2025-03-08 15:08:00,B,OP-217,F1,ML-1,PT-B,676,Pre_monsoon,33.5,61.3,2.61,81.3,45.3,2.01,117.6,3.274,2.243,0.583,0.079,0.075,0.017,4.047,True,1389.3,209.3,6.48,1.66,9.73,6.9,0.225,2.86,7.7,89.4875,220.0012,4.547,5.9,None,None,OK,False,96.92,214.57,2.19,OEM-TATA
H-2025-00913,2025-03-08 17:24:00,B,OP-217,F2,ML-2,PT-A,556,Pre_monsoon,37.9,56.2,2.5,81.9,48.3,2.3,136.7,3.6,2.236,0.5,0.093,0.079,0.023,4.372,True,1386.3,206.3,6.87,2.77,10.59,6.4,0.208,3.38,3.4,89.5128,219.9954,4.4653,4.7,None,None,OK,False,96.99,214.54,2.54,OEM-TATA
H-2025-00914,2025-03-08 18:20:00,B,OP-217,F2,ML-2,PT-B,677,Pre_monsoon,35.0,64.0,2.84,80.9,48.9,1.72,117.9,3.383,2.177,0.603,0.089,0.057,0.035,4.128,True,1439.8,259.8,8.52,2.4,14.86,8.2,0.201,3.0,4.3,89.4952,219.9936,4.5317,4.84,None,None,OK,False,95.51,217.27,2.28,OEM-TATA
H-2025-00915,2025-03-08 20:46:00,B,OP-217,F1,ML-2,PT-B,678,Pre_monsoon,32.1,56.8,3.11,78.1,49.8,1.76,134.6,3.329,2.09,0.502,0.081,0.086,0.01,4.054,True,1419.2,239.2,8.18,0.24,8.48,4.0,0.236,2.79,12.6,89.4982,219.9858,4.4654,4.66,None,None,OK,False,98.32,217.53,1.18,OEM-TATA
